loan_id,account_id,date_x,amount,duration,payments,status,district_id,frequency,date_y,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
5151,960,1995-05-24,189060,60,3151.0,C,4,POPLATEK PO OBRATU,1994-11-02,9091.0,0.0,0.0,0.0,5940.0,3151.0,1994-11-02,1995-05-16,535004.0,17833.466666666667,18365.52371406691,200.0,101794.0,72243.0,24682.999876363323,301975.0,9909.0,223120.0,1693.0,17820.0,300082.0,200.0,215209.0,0.0,515291.0,0.0,0.0,17820.0,200.0,1693.0,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892,OWNER,F,1958-12-30,classic,1997-02-19
5154,993,1998-07-01,108720,60,1812.0,C,6,POPLATEK MESICNE,1996-11-14,1812.3,0.0,0.0,0.0,0.0,1812.3,1996-11-14,1998-06-30,636940.0,9952.1875,13665.694729521663,1000.0,112611.0,50883.265625,21193.14194272557,339137.0,32928.0,264875.0,4892.0,0.0,0.0,334245.0,297803.0,0.0,631973.0,0.0,0.0,0.0,75.0,4892.0,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,F,1966-10-02,classic,1998-12-22
5158,1004,1998-04-11,188532,36,5237.0,C,70,POPLATEK MESICNE,1996-07-02,5237.0,0.0,0.0,0.0,0.0,5237.0,1996-07-02,1998-04-01,2292664.0,15490.972972972973,16861.81573487314,200.0,143846.0,64193.44594594595,29366.43809981946,1157402.0,46922.0,1088340.0,4466.0,0.0,0.0,1152936.0,1135262.0,0.0,2287958.0,0.0,0.0,0.0,240.0,4466.0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1975-09-01,No Card,
5160,1011,1995-12-18,204000,60,3400.0,C,45,POPLATEK MESICNE,1994-12-17,10485.5,0.0,0.0,0.0,7085.0,3400.5,1994-12-17,1995-12-12,500631.0,7702.015384615384,8253.136465331507,400.0,68173.0,37809.4,12656.838936667793,269310.0,26836.0,204485.0,1572.0,56680.0,265238.0,2500.0,174641.0,0.0,442274.0,0.0,0.0,56680.0,105.0,1572.0,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,OWNER,M,1944-05-06,No Card,
5161,1012,1994-10-28,98184,24,4091.0,A,65,POPLATEK MESICNE,1994-07-09,4090.8,0.0,0.0,0.0,0.0,4090.8,1994-07-09,1994-10-10,130356.0,9311.142857142857,11275.95035638063,500.0,68956.0,41660.28571428572,19672.610008015523,99656.0,0.0,30700.0,976.0,0.0,98180.0,500.0,30700.0,0.0,129380.0,0.0,0.0,0.0,0.0,976.0,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,OWNER,F,1945-06-12,No Card,
5169,1068,1998-09-24,253200,60,4220.0,C,52,POPLATEK MESICNE,1997-02-15,12861.5,0.0,3273.0,632.0,4737.0,4219.5,1997-02-15,1998-09-22,792845.0,5916.753731343284,8838.147450253902,1000.0,96491.0,34086.18656716418,18873.36876829834,420722.0,20483.0,351640.0,2611.0,129630.0,0.0,418111.0,242493.0,0.0,709489.0,9480.0,0.0,71055.0,210.0,2611.0,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,OWNER,M,1936-11-27,No Card,
5170,1071,1994-01-20,253200,60,4220.0,C,68,POPLATEK TYDNE,1993-05-10,4219.5,0.0,0.0,0.0,0.0,4219.5,1993-05-10,1994-01-19,488407.0,11912.365853658537,14459.614119602391,800.0,104418.0,47302.65853658537,26552.66496192967,284779.0,39878.0,163750.0,1714.0,0.0,0.0,283065.0,203628.0,0.0,486543.0,0.0,0.0,0.0,150.0,1714.0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1950-03-13,No Card,
5172,1083,1998-04-16,50976,36,1416.0,C,45,POPLATEK MESICNE,1996-12-06,8532.0,0.0,835.0,4351.0,1930.0,1416.0,1996-12-06,1998-04-14,447864.0,3641.170731707317,4504.695624271751,400.0,48736.0,28050.414634146342,9147.763657486274,234586.0,0.0,213278.0,1934.0,90578.0,0.0,232652.0,122700.0,0.0,366027.0,56563.0,0.0,23160.0,180.0,1934.0,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,OWNER,M,1979-10-27,No Card,
5174,1093,1997-06-13,385104,48,8023.0,C,54,POPLATEK MESICNE,1996-01-14,18283.8,0.0,0.0,0.0,10261.0,8022.8,1996-01-14,1997-06-07,1736448.0,17024.0,19080.919551496805,1000.0,121007.0,47433.51960784314,24768.395927200105,894090.0,90585.0,751773.0,2554.0,133393.0,890536.0,1000.0,708965.0,0.0,1600321.0,0.0,0.0,133393.0,180.0,2554.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1956-12-18,No Card,
5176,1106,1994-11-12,192552,24,8023.0,B,20,POPLATEK TYDNE,1993-08-29,8022.8,0.0,0.0,0.0,0.0,8022.8,1993-08-29,1994-10-31,294494.0,5774.392156862745,6781.390058324125,800.0,49563.0,23979.058823529413,13014.999946848657,158359.0,19155.0,116980.0,1465.0,0.0,0.0,156894.0,136135.0,0.0,292849.0,0.0,0.0,0.0,180.0,1465.0,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542,OWNER,F,1963-12-31,No Card,
5189,1166,1994-02-07,149040,48,3105.0,A,11,POPLATEK MESICNE,1993-04-21,7502.2,0.0,0.0,0.0,4397.0,3105.2,1993-04-21,1994-01-31,360832.0,6682.074074074074,7628.991010839252,200.0,62442.0,36845.851851851854,12658.28819898573,189932.0,7440.0,163460.0,1223.0,21985.0,186309.0,2400.0,148915.0,0.0,337549.0,0.0,0.0,21985.0,75.0,1223.0,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,F,1968-12-20,No Card,
5206,1242,1997-09-07,128544,24,5356.0,C,74,POPLATEK PO OBRATU,1996-11-24,14399.7,0.0,3712.0,422.0,4910.0,5355.7,1996-11-24,1997-08-31,468524.0,7808.733333333334,12884.834581742602,200.0,131453.0,40526.55,22589.40154174977,249804.0,0.0,218720.0,1786.0,45220.0,0.0,248018.0,173500.0,0.0,439478.0,2110.0,0.0,24550.0,600.0,1786.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,F,1951-11-29,No Card,
5207,1244,1997-02-28,35904,48,748.0,C,68,POPLATEK MESICNE,1996-05-08,4233.0,0.0,2176.0,406.0,903.0,748.0,1996-05-08,1997-02-19,117854.0,1997.5254237288136,2279.0212989875813,900.0,34279.0,22981.050847457627,6022.17076345951,67757.0,0.0,50097.0,777.0,14897.0,0.0,66980.0,35200.0,0.0,110878.0,1624.0,0.0,4515.0,60.0,777.0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1946-01-22,No Card,
5208,1247,1995-03-16,99696,48,2077.0,D,25,POPLATEK MESICNE,1993-06-08,2077.0,0.0,0.0,0.0,0.0,2077.0,1993-06-08,1995-03-04,1265418.0,11716.833333333334,14212.537362168236,-975.0,127685.0,46341.416666666664,28762.20638922138,649191.0,136447.0,479780.0,2729.0,0.0,0.0,646462.0,616227.0,0.0,1262509.0,0.0,0.0,0.0,180.0,2729.0,88757,60,33,3,2,10,61.7,8554,2.4,2.68,113,1822.0,2218,OWNER,F,1971-06-25,No Card,
5209,1250,1996-11-25,182640,48,3805.0,C,62,POPLATEK MESICNE,1996-03-28,13935.2,0.0,10069.0,0.0,61.0,3805.2,1996-03-28,1996-11-23,369105.0,9227.625,9813.293220429532,600.0,64412.0,37802.3,14199.471870279956,196501.0,0.0,172604.0,938.0,40459.0,194063.0,1500.0,132145.0,0.0,367939.0,0.0,0.0,183.0,45.0,938.0,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,F,1942-04-19,No Card,
5210,1252,1997-04-01,148140,36,4115.0,C,13,POPLATEK TYDNE,1995-07-26,4114.7,0.0,0.0,0.0,0.0,4114.7,1995-07-26,1997-03-31,1047138.0,8874.050847457627,10150.118619868068,1000.0,78469.0,40688.41525423729,13220.370657181646,536681.0,47877.0,462580.0,3189.0,0.0,530792.0,2700.0,510457.0,0.0,1043469.0,0.0,0.0,0.0,480.0,3189.0,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875,OWNER,F,1962-03-06,No Card,
5212,1256,1995-05-29,71064,36,1974.0,A,38,POPLATEK MESICNE,1994-04-21,8602.0,0.0,5450.0,0.0,1178.0,1974.0,1994-04-21,1995-05-16,421099.0,4896.5,5908.125226180914,700.0,55373.0,34577.27906976744,9923.182659102355,226247.0,0.0,194852.0,1539.0,59652.0,0.0,224708.0,135200.0,0.0,408838.0,0.0,0.0,10602.0,120.0,1539.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1946-10-17,No Card,
5214,1270,1997-07-01,74772,36,2077.0,C,55,POPLATEK PO OBRATU,1996-06-07,6239.3,0.0,0.0,0.0,4162.0,2077.3,1996-06-07,1997-06-30,347888.0,4899.830985915493,5331.303670601499,500.0,45989.0,24872.295774647886,8273.69926832588,190533.0,11159.0,146196.0,1505.0,33296.0,180728.0,8300.0,124059.0,0.0,312187.0,0.0,0.0,33296.0,900.0,1505.0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1960-12-22,No Card,
5221,1284,1998-12-05,52512,12,4376.0,C,55,POPLATEK MESICNE,1997-07-02,4375.5,0.0,0.0,0.0,0.0,4375.5,1997-07-02,1998-11-30,1086787.0,12491.80459770115,13801.886424687702,1000.0,120420.0,59684.402298850575,22496.322725063914,563909.0,72313.0,450565.0,2980.0,0.0,0.0,560929.0,522878.0,0.0,1083642.0,0.0,0.0,0.0,165.0,2980.0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1944-12-15,No Card,
5226,1318,1998-10-11,185544,36,5154.0,C,56,POPLATEK MESICNE,1997-12-22,18352.0,0.0,2506.0,2015.0,8677.0,5154.0,1997-12-22,1998-10-10,265128.0,7575.085714285714,8839.893602538534,200.0,70888.0,27729.85714285714,15360.884723185434,139411.0,40906.0,84811.0,924.0,24381.0,0.0,138487.0,101336.0,0.0,244805.0,2015.0,0.0,17354.0,30.0,924.0,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,OWNER,M,1939-09-29,No Card,
5229,1329,1997-09-06,23520,12,1960.0,A,53,POPLATEK MESICNE,1996-09-16,10409.2,0.0,5081.0,0.0,3368.0,1960.2,1996-09-16,1997-08-31,276326.0,4386.126984126984,4669.361134349087,500.0,44667.0,25967.619047619046,7748.905590632432,147706.0,4472.0,124148.0,1073.0,59143.0,141133.0,5500.0,69477.0,0.0,251572.0,0.0,0.0,23576.0,105.0,1073.0,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1941-11-11,No Card,
5236,1374,1997-09-15,389136,48,8107.0,C,53,POPLATEK MESICNE,1996-09-26,8107.3,0.0,0.0,0.0,0.0,8107.3,1996-09-26,1997-09-14,1192216.0,19229.290322580644,20943.730478130215,700.0,126404.0,59750.01612903226,25629.28248708914,635491.0,51020.0,505705.0,2419.0,0.0,632372.0,700.0,556725.0,0.0,1189692.0,0.0,0.0,0.0,105.0,2419.0,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1967-09-07,No Card,
5237,1375,1995-08-29,45336,24,1889.0,A,19,POPLATEK MESICNE,1994-04-27,7819.0,0.0,0.0,0.0,5930.0,1889.0,1994-04-27,1995-08-20,683486.0,7594.288888888889,8452.8265510492,800.0,71486.0,48153.01111111111,11574.084235858649,361661.0,0.0,321825.0,2670.0,71160.0,0.0,358991.0,250665.0,0.0,609491.0,0.0,0.0,71160.0,165.0,2670.0,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,M,1957-04-29,No Card,
5241,1389,1998-09-02,125472,24,5228.0,C,34,POPLATEK MESICNE,1997-08-05,11603.7,0.0,0.0,0.0,6376.0,5227.7,1997-08-05,1998-08-31,1061624.0,10944.577319587628,12690.299523516516,800.0,117375.0,48989.17525773196,29467.201750070897,539447.0,70261.0,451916.0,2088.0,70136.0,0.0,537359.0,452041.0,0.0,989220.0,0.0,0.0,70136.0,180.0,2088.0,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,M,1940-11-25,No Card,
5245,1407,1998-01-17,125472,24,5228.0,C,19,POPLATEK PO OBRATU,1997-04-11,20109.7,0.0,0.0,0.0,14882.0,5227.7,1997-04-11,1998-01-14,1160930.0,15077.012987012988,16417.37770064448,800.0,143697.0,71376.02597402598,25109.200073706485,601541.0,23133.0,536256.0,2342.0,119056.0,0.0,599199.0,440333.0,0.0,1038732.0,0.0,0.0,119056.0,800.0,2342.0,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,F,1946-07-01,No Card,
5253,1447,1997-06-03,100080,48,2085.0,C,65,POPLATEK MESICNE,1997-02-20,10294.7,0.0,0.0,0.0,8210.0,2084.7,1997-02-20,1997-05-31,53742.0,5374.2,5598.91000900076,300.0,38629.0,22604.4,11029.192044549573,41842.0,0.0,11900.0,218.0,0.0,37524.0,4100.0,11900.0,0.0,53524.0,0.0,0.0,0.0,0.0,218.0,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,OWNER,F,1965-08-18,No Card,
5260,1480,1998-01-19,123300,36,3425.0,C,41,POPLATEK TYDNE,1996-07-03,3425.2,0.0,0.0,0.0,0.0,3425.2,1996-07-03,1998-01-17,1194540.0,13272.666666666666,15644.384227740271,800.0,132025.0,55026.64444444444,25548.095622122277,622070.0,33670.0,538800.0,2748.0,0.0,0.0,619322.0,568270.0,4200.0,1191492.0,0.0,0.0,0.0,300.0,2748.0,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1945-03-17,classic,1997-06-22
5265,1498,1998-10-07,165780,60,2763.0,C,62,POPLATEK TYDNE,1997-02-07,2762.8,0.0,0.0,0.0,0.0,2762.8,1997-02-07,1998-09-30,1096102.0,9700.017699115044,13350.239169194085,413.0,116112.0,45342.29203539823,26937.962234244755,569733.0,69375.0,456994.0,6137.0,0.0,0.0,563596.0,526369.0,0.0,1089671.0,0.0,24.0,0.0,270.0,6137.0,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,M,1951-07-24,No Card,
5269,1527,1994-11-19,164052,36,4557.0,B,31,POPLATEK PO OBRATU,1993-11-17,4557.2,0.0,0.0,0.0,0.0,4557.2,1993-11-17,1994-11-12,767602.0,11809.261538461538,13989.469667258792,-2565.0,112046.0,41752.10769230769,30609.43573787903,394207.0,92895.0,280500.0,1984.0,0.0,0.0,392223.0,373395.0,0.0,764618.0,0.0,0.0,0.0,1000.0,1984.0,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1975-09-12,No Card,
5270,1528,1997-07-21,191088,48,3981.0,C,50,POPLATEK MESICNE,1996-06-08,3981.0,0.0,0.0,0.0,0.0,3981.0,1996-06-08,1997-07-18,528259.0,6772.551282051282,7588.221988837797,500.0,57550.0,32688.01282051282,11262.561326057681,283324.0,0.0,244935.0,1977.0,0.0,0.0,281347.0,244935.0,0.0,448847.0,0.0,0.0,77300.0,135.0,1977.0,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,M,1962-09-05,No Card,
5281,1580,1997-11-27,194256,24,8094.0,C,69,POPLATEK MESICNE,1996-01-08,8094.2,0.0,0.0,0.0,0.0,8094.2,1996-01-08,1997-11-23,1716845.0,12812.276119402984,14752.693975158862,400.0,134157.0,51370.567164179105,27095.325034006564,892291.0,59084.0,765470.0,4002.0,0.0,0.0,888289.0,824554.0,0.0,1712573.0,0.0,0.0,0.0,270.0,4002.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,M,1968-04-15,classic,1998-01-06
5282,1583,1996-08-24,388512,48,8094.0,D,69,POPLATEK PO OBRATU,1994-11-17,8094.2,0.0,0.0,0.0,0.0,8094.2,1994-11-17,1996-08-08,878331.0,7319.425,9421.671264849945,-2839.0,84744.0,21371.275,21196.780377036295,458515.0,66979.0,352837.0,1570.0,0.0,0.0,456945.0,419816.0,0.0,874724.0,0.0,37.0,0.0,2000.0,1570.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1969-03-13,No Card,
5285,1603,1994-02-06,78936,12,6578.0,A,1,POPLATEK MESICNE,1993-05-09,10124.0,0.0,1187.0,0.0,2359.0,6578.0,1993-05-09,1994-02-05,166213.0,3259.078431372549,3214.5395616986098,900.0,40560.0,25900.313725490196,7684.797310248843,95407.0,0.0,70806.0,998.0,15371.0,0.0,94409.0,55435.0,0.0,155704.0,0.0,0.0,9436.0,75.0,998.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1957-01-22,No Card,
5287,1638,1998-01-26,64224,24,2676.0,C,6,POPLATEK TYDNE,1996-11-12,12425.0,0.0,0.0,0.0,9749.0,2676.0,1996-11-12,1998-01-10,380289.0,8091.255319148936,11813.622828103975,900.0,92049.0,45735.89361702128,19454.998232525413,201973.0,0.0,178316.0,3491.0,38996.0,0.0,198482.0,139320.0,0.0,337682.0,0.0,0.0,38996.0,120.0,3491.0,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,M,1937-12-13,No Card,
5293,1656,1998-10-29,189792,48,3954.0,C,47,POPLATEK MESICNE,1997-02-01,16067.3,0.0,0.0,0.0,12113.0,3954.3,1997-02-01,1998-10-24,1054831.0,8240.8671875,9266.830131334518,500.0,78412.0,34760.2734375,14092.499991529445,546214.0,24469.0,484148.0,3279.0,193808.0,533835.0,9100.0,314809.0,0.0,857504.0,0.0,0.0,193808.0,240.0,3279.0,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410,OWNER,M,1940-06-07,No Card,
5301,1698,1996-07-06,141948,36,3943.0,C,68,POPLATEK MESICNE,1996-03-14,13585.0,0.0,0.0,0.0,9642.0,3943.0,1996-03-14,1996-06-30,89641.0,8964.1,10820.546293972406,800.0,63263.0,32592.8,17970.96599023609,68441.0,0.0,21200.0,347.0,0.0,0.0,68094.0,21200.0,0.0,89294.0,0.0,0.0,0.0,0.0,347.0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1950-09-26,classic,1998-12-28
5304,1718,1998-08-20,172272,24,7178.0,C,71,POPLATEK MESICNE,1997-09-23,21634.0,0.0,0.0,0.0,14456.0,7178.0,1997-09-23,1998-08-19,987015.0,17945.727272727272,19403.360794665088,300.0,126478.0,61146.472727272725,22317.54007655608,529789.0,0.0,457226.0,2353.0,86736.0,527136.0,300.0,370490.0,0.0,897836.0,0.0,0.0,86736.0,90.0,2353.0,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,OWNER,M,1943-03-12,No Card,
5310,1762,1995-04-28,248148,36,6893.0,A,28,POPLATEK MESICNE,1993-12-11,13070.0,0.0,3352.0,1972.0,853.0,6893.0,1993-12-11,1995-04-20,654408.0,5453.4,7163.235798098489,600.0,67486.0,36063.85833333333,10761.57562523932,347756.0,0.0,306652.0,2520.0,67947.0,0.0,345236.0,238705.0,0.0,620648.0,21692.0,0.0,9383.0,165.0,2520.0,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,F,1940-07-24,No Card,
5311,1766,1996-06-15,30060,60,501.0,C,28,POPLATEK MESICNE,1994-09-03,7336.0,0.0,2433.0,49.0,4353.0,501.0,1994-09-03,1996-06-13,903777.0,4859.0161290322585,7343.0421668817435,500.0,69383.0,37213.41935483871,11270.492710227849,476147.0,0.0,427630.0,3655.0,116195.0,0.0,472492.0,293935.0,17500.0,825033.0,833.0,0.0,74001.0,255.0,3655.0,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,M,1951-09-06,classic,1996-01-01
5312,1772,1996-03-13,202788,36,5633.0,C,31,POPLATEK TYDNE,1995-02-20,17627.0,0.0,0.0,0.0,11994.0,5633.0,1995-02-20,1996-03-12,1275157.0,16141.227848101265,18880.8342567131,1100.0,139881.0,57124.29113924051,23297.67918184781,678391.0,114780.0,481986.0,2506.0,107946.0,674785.0,1100.0,488820.0,0.0,1164465.0,0.0,0.0,107946.0,240.0,2506.0,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1953-07-20,No Card,
5313,1776,1998-05-27,43200,24,1800.0,C,36,POPLATEK MESICNE,1997-07-27,7510.0,0.0,0.0,0.0,5710.0,1800.0,1997-07-27,1998-05-23,262067.0,4853.092592592592,5566.738095958952,400.0,62263.0,36159.7037037037,10229.930621188281,149842.0,0.0,112225.0,1217.0,28550.0,0.0,148625.0,83675.0,0.0,232225.0,0.0,0.0,28550.0,75.0,1217.0,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,F,1949-05-16,No Card,
5314,1787,1993-07-05,96396,12,8033.0,B,30,POPLATEK TYDNE,1993-03-22,8033.2,0.0,0.0,0.0,0.0,8033.2,1993-03-22,1993-06-20,20100.0,5025.0,3774.8068383251966,1100.0,20100.0,12250.0,8330.8663014919,20100.0,0.0,0.0,0.0,0.0,0.0,20100.0,0.0,0.0,20100.0,0.0,0.0,0.0,0.0,0.0,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804,OWNER,F,1947-07-22,No Card,
5316,1801,1993-07-11,165960,36,4610.0,A,46,POPLATEK MESICNE,1993-02-13,13152.0,0.0,3419.0,956.0,4167.0,4610.0,1993-02-13,1993-07-09,407580.0,11015.675675675675,14040.378174421825,700.0,120513.0,52083.91891891892,29122.031884409724,229894.0,13682.0,164004.0,843.0,21459.0,0.0,229051.0,156227.0,0.0,395490.0,2868.0,0.0,8334.0,45.0,843.0,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,OWNER,M,1968-07-22,No Card,
5318,1808,1998-09-30,385584,48,8033.0,C,28,POPLATEK MESICNE,1997-05-16,8033.2,0.0,0.0,0.0,0.0,8033.2,1997-05-16,1998-09-22,944474.0,12108.641025641025,13661.058166668501,400.0,118268.0,69656.48717948717,23107.04673523877,481290.0,33964.0,429220.0,3192.0,0.0,0.0,478098.0,463184.0,0.0,941162.0,0.0,0.0,0.0,120.0,3192.0,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,M,1974-10-22,No Card,
5319,1811,1994-06-23,239460,60,3991.0,C,40,POPLATEK MESICNE,1993-09-22,14941.8,0.0,6745.0,0.0,4206.0,3990.8,1993-09-22,1994-06-19,445728.0,9689.739130434782,10538.450253839841,300.0,74409.0,40061.5,16062.543253378857,240984.0,9680.0,195064.0,1233.0,43804.0,239451.0,300.0,160940.0,0.0,427611.0,0.0,0.0,16824.0,60.0,1233.0,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,F,1942-09-13,No Card,
5320,1819,1998-01-11,143676,36,3991.0,C,55,POPLATEK TYDNE,1996-10-21,14445.8,0.0,1236.0,8253.0,966.0,3990.8,1996-10-21,1998-01-10,426087.0,5917.875,9210.70647829065,700.0,82796.0,28370.555555555555,16621.31370199025,221282.0,10574.0,194231.0,2211.0,74421.0,0.0,219071.0,130384.0,0.0,359133.0,57771.0,0.0,6762.0,210.0,2211.0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1952-12-12,No Card,
5325,1843,1993-08-03,105804,36,2939.0,A,12,POPLATEK MESICNE,1993-01-30,9932.7,0.0,0.0,0.0,6994.0,2938.7,1993-01-30,1993-07-31,206328.0,8253.12,7773.2947450443,1000.0,65899.0,41297.64,14151.357776081657,120310.0,0.0,86018.0,802.0,13988.0,114608.0,4900.0,72030.0,0.0,191508.0,0.0,0.0,13988.0,30.0,802.0,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,F,1940-04-20,classic,1998-09-11
5329,1862,1996-10-16,396120,60,6602.0,C,19,POPLATEK TYDNE,1995-04-15,6601.7,0.0,0.0,0.0,0.0,6601.7,1995-04-15,1996-10-08,1464721.0,15418.115789473684,17115.74724710773,500.0,104859.0,58855.27368421053,20275.107885140525,776666.0,79165.0,608890.0,3771.0,0.0,772395.0,500.0,688055.0,0.0,1460560.0,0.0,0.0,0.0,390.0,3771.0,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,F,1950-01-02,classic,1997-06-11
5332,1869,1998-01-29,37944,36,1054.0,C,1,POPLATEK MESICNE,1996-06-14,1054.0,0.0,0.0,0.0,0.0,1054.0,1996-06-14,1998-01-23,948131.0,8861.03738317757,11454.233261216697,500.0,100075.0,61296.121495327105,18670.14529645552,510521.0,0.0,437610.0,4409.0,0.0,0.0,506112.0,424110.0,13500.0,943512.0,0.0,0.0,0.0,210.0,4409.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1966-04-10,classic,1997-08-28
5334,1876,1998-09-10,209040,24,8710.0,C,1,POPLATEK MESICNE,1997-09-20,11762.0,0.0,723.0,0.0,2329.0,8710.0,1997-09-20,1998-09-08,454361.0,6884.257575757576,8819.024211347098,900.0,74277.0,44982.42424242424,14572.448284939957,255932.0,0.0,198429.0,1910.0,21364.0,0.0,254022.0,177065.0,0.0,436043.0,0.0,0.0,16303.0,105.0,1910.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1979-03-25,junior,1998-09-29
5337,1886,1996-07-31,162468,36,4513.0,C,32,POPLATEK MESICNE,1996-03-05,8710.7,0.0,0.0,0.0,4198.0,4512.7,1996-03-05,1996-07-16,226239.0,15082.6,14926.380179304788,700.0,83863.0,51279.666666666664,24180.9238529249,150439.0,0.0,75800.0,821.0,0.0,148918.0,700.0,75800.0,0.0,225418.0,0.0,0.0,0.0,0.0,821.0,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,F,1957-08-23,No Card,
5338,1888,1997-08-30,57360,12,4780.0,B,6,POPLATEK MESICNE,1996-10-21,12032.0,0.0,3473.0,3269.0,510.0,4780.0,1996-10-21,1997-08-17,625246.0,8336.613333333333,11545.14646810902,-5851.0,78725.0,36887.066666666666,21128.193134864712,320131.0,19126.0,285989.0,2591.0,43512.0,317240.0,300.0,261603.0,0.0,599904.0,19614.0,2.0,3060.0,75.0,2591.0,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,M,1957-09-19,No Card,
