account_id,district_id,frequency,date,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
68,37,POPLATEK PO OBRATU,1994-12-20,3089.0,0.0,1247.0,137.0,1705.0,0.0,1994-12-20,1998-12-31,3645529,8597.94575471698,13757.48584566747,200,131470,65934.16981132075,21458.131264532203,1871323,165993,1608213,13355,134013,1848968,9000,1579993,60200,0,3548668,5891,0,73315,4300,13355,0,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,F,1969-03-10,gold,1997-10-25
69,64,POPLATEK MESICNE,1996-01-12,,,,,,,1996-01-12,1998-12-31,501152,2556.8979591836733,6192.099446776113,600,71708,29508.928571428572,13399.379002640764,282307,0,218845,4306,0,0,278001,218845,0,0,496351,0,0,0,495,4306,0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1979-02-25,No Card,
70,8,POPLATEK MESICNE,1995-02-18,4150.0,0.0,0.0,0.0,4150.0,0.0,1995-02-18,1998-12-31,915239,3735.669387755102,3888.1835934843702,500,60184,38459.75102040816,8816.62872073167,478824,0,436415,6978,174300,0,471846,262115,0,0,733346,0,0,174300,615,6978,0,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,OWNER,M,1976-04-29,No Card,
71,1,POPLATEK MESICNE,1994-03-05,4359.0,0.0,2380.0,1011.0,968.0,0.0,1994-03-05,1998-12-31,2695819,5435.118951612903,8573.936779505271,700,94860,51627.147177419356,13827.972744942062,1382686,0,1313133,13110,232038,0,1369576,1034995,46100,0,2576016,54594,0,51304,795,13110,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1978-12-25,junior,1996-09-11
72,1,POPLATEK TYDNE,1996-06-20,12318.0,2923.0,2286.0,0.0,7109.0,0.0,1996-06-20,1998-12-31,3287346,13584.07438016529,15725.475843114256,1100,156396,55671.09504132231,29551.93799282898,1654842,150709,1481795,5936,272455,0,1648906,1360049,0,0,3074409,0,0,206161,840,5936,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1961-08-27,No Card,
73,72,POPLATEK MESICNE,1993-11-08,6061.0,0.0,0.0,0.0,6061.0,0.0,1993-11-08,1998-12-31,2564611,7007.133879781421,7886.348944027169,400,89175,48022.07377049181,13545.55071681991,1313258,0,1251353,12060,351538,0,1301198,790715,109100,0,2200158,0,0,351538,855,12060,0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,F,1946-11-17,classic,1994-06-29
75,1,POPLATEK MESICNE,1995-08-13,3369.0,0.0,0.0,0.0,3369.0,0.0,1995-08-13,1998-12-31,1085901,5050.702325581396,5777.5711001698555,700,49848,24760.167441860463,7181.394870096159,555592,0,530309,4067,121284,0,551525,409025,0,0,960025,0,0,121284,525,4067,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1951-05-05,No Card,
76,52,POPLATEK MESICNE,1996-05-16,5208.0,0.0,0.0,0.0,5208.0,0.0,1996-05-16,1998-12-31,580237,3559.7361963190183,3719.1790807806374,200,49609,29175.969325153375,6625.182311419593,299931,0,280306,3686,140616,0,296245,139690,0,0,435545,0,0,140616,390,3686,0,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,OWNER,M,1975-08-17,No Card,
77,63,POPLATEK MESICNE,1996-11-19,1709.0,1709.0,0.0,0.0,0.0,0.0,1996-11-19,1998-12-31,927958,8922.673076923076,9425.801858132954,400,56325,29181.384615384617,11163.82936989586,473646,45412,408900,2571,0,469975,1100,454312,0,0,925087,0,0,0,300,2571,0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,M,1940-08-07,No Card,
78,74,POPLATEK MESICNE,1993-07-07,9039.0,0.0,0.0,0.0,9039.0,0.0,1993-07-07,1998-12-31,2469502,6364.69587628866,7063.573613004931,400,78733,35816.94587628866,12439.69310378849,1273708,0,1195794,10431,551379,0,1263277,644415,0,0,1906777,0,0,551379,915,10431,0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,F,1966-06-12,No Card,
79,3,POPLATEK MESICNE,1996-11-29,2788.0,0.0,0.0,0.0,2788.0,0.0,1996-11-29,1998-12-31,191752,1843.7692307692307,1738.3650405451936,600,27474,19563.51923076923,3722.1022924356525,106824,0,84928,1674,58548,104550,600,26380,0,104550,26680,0,0,58548,300,1674,0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1925-02-16,No Card,
80,43,POPLATEK MESICNE,1995-09-27,2252.0,0.0,0.0,0.0,2252.0,0.0,1995-09-27,1998-12-31,243714,1384.7386363636363,1397.0258203509609,900,28082,19465.238636363636,4239.2598235185715,135526,0,108188,2884,76568,131742,900,31620,0,0,240320,0,0,0,510,2884,0,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,OWNER,M,1947-09-09,No Card,
81,74,POPLATEK MESICNE,1996-07-18,2056.0,0.0,62.0,229.0,1765.0,0.0,1996-07-18,1998-12-31,235073,1083.2857142857142,1334.5185050090688,1000,39080,26561.589861751152,5650.392911812395,135754,0,99319,3118,51109,89436,43200,48210,0,0,181974,5496,0,44125,360,3118,0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1972-02-29,No Card,
82,26,POPLATEK MESICNE,1994-05-03,,,,,,,1994-05-03,1998-12-31,4840846,14580.861445783132,15582.768421323204,300,161574,61863.47289156626,28634.353401910193,2462379,349902,2028565,12783,0,0,2449596,2378467,0,0,4827298,0,0,0,765,12783,0,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,M,1965-11-28,No Card,
83,26,POPLATEK MESICNE,1993-04-16,6150.0,0.0,3940.0,0.0,2210.0,0.0,1993-04-16,1998-12-31,1417985,3289.988399071926,3566.289897091607,500,42435,24506.529002320185,6646.3939440151,725600,0,692385,6476,393600,0,719124,298785,0,0,1269124,0,0,141440,945,6476,0,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,F,1973-05-04,No Card,
84,44,POPLATEK PO OBRATU,1995-12-25,14161.0,1709.0,0.0,0.0,12452.0,0.0,1995-12-25,1998-12-31,2374918,11255.535545023697,12736.100969943183,1100,133184,47136.398104265405,28438.639498347122,1239522,94580,1040816,6139,410916,0,1233383,724480,0,0,1954563,0,0,410916,3300,6139,0,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325,OWNER,F,1942-08-11,No Card,
85,68,POPLATEK MESICNE,1997-03-23,5623.0,1792.0,0.0,0.0,3831.0,0.0,1997-03-23,1998-12-31,311183,2881.324074074074,2670.1570356308707,400,59467,29104.953703703704,13930.8667457397,181596,0,129587,2445,65127,0,179151,64460,0,0,243371,0,0,65127,240,2445,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1943-01-23,No Card,
86,54,POPLATEK MESICNE,1993-03-07,2162.0,0.0,1160.0,0.0,1002.0,0.0,1993-03-07,1998-12-31,444927,1085.1878048780488,1221.7803420631271,800,28700,20226.519512195122,3728.3527719408303,233442,0,211485,5632,141690,227010,800,69795,0,0,438320,0,0,0,975,5632,0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1958-09-10,No Card,
88,31,POPLATEK MESICNE,1996-07-03,2268.0,0.0,0.0,0.0,2268.0,0.0,1996-07-03,1998-12-31,184682,1319.1571428571428,1370.064517051611,300,27174,19335.35714285714,4749.54971750095,104549,0,80133,2159,58968,102090,300,21165,0,0,123180,0,0,58968,375,2159,0,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,M,1980-05-26,No Card,
89,68,POPLATEK MESICNE,1997-09-25,,,,,,,1997-09-25,1998-12-31,159216,2610.098360655738,2864.738514564741,600,39075,29212.60655737705,6509.448879074911,98566,0,60650,1709,0,0,96857,60650,0,0,157357,0,0,0,150,1709,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1968-12-30,No Card,
90,1,POPLATEK MESICNE,1994-07-13,9882.0,0.0,2736.0,4372.0,2774.0,0.0,1994-07-13,1998-12-31,2839857,6214.1291028446385,8832.996642298545,500,74107,31181.625820568926,14441.14585674333,1431984,0,1407873,8283,484218,0,1423701,923655,0,0,2480685,214228,0,135926,735,8283,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1972-06-23,No Card,
91,17,POPLATEK MESICNE,1996-11-06,,,,,,,1996-11-06,1998-11-30,537088,6798.5822784810125,10374.804520379754,-4188,77111,21705.569620253165,16303.539154620528,266450,15352,255286,1789,0,0,264661,270638,0,0,443713,0,66,91400,120,1789,0,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181,OWNER,M,1963-09-13,No Card,
93,2,POPLATEK MESICNE,1996-06-12,,,,,,,1996-06-12,1998-12-14,488783,3418.062937062937,3862.4697751071994,500,38377,26405.223776223775,6309.518489495842,261393,0,227390,3401,0,0,257992,227390,0,0,484992,0,0,0,390,3401,0,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,OWNER,F,1967-04-13,No Card,
95,1,POPLATEK MESICNE,1995-03-30,,,,,,,1995-03-30,1998-12-31,2284032,10525.493087557603,11793.676456961148,200,97808,54172.36866359447,15327.509914473147,1182232,0,1101800,9313,0,0,1172919,1043900,57900,0,2274119,0,0,0,600,9313,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1935-01-25,classic,1996-02-17
96,68,POPLATEK MESICNE,1993-02-18,8160.1,4422.1,2784.0,46.0,908.0,0.0,1993-02-18,1998-12-31,6749870,10211.60363086233,16726.730273416357,1100,156580,75665.49773071104,25166.01030614826,3417355,512878,2819637,20253,246662,3360802,36300,3043953,41900,0,6665724,2990,0,59928,975,20253,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1969-06-24,classic,1995-03-05
97,74,POPLATEK MESICNE,1996-05-05,12438.0,0.0,2426.0,3.0,1436.0,8573.0,1996-05-05,1998-12-31,1229270,4486.386861313868,6547.773987149102,900,67288,39814.62773722628,11713.655815196358,640923,0,588347,5443,209642,0,635480,365505,13200,0,1081693,81,0,38772,405,5443,102876,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1942-01-28,classic,1998-06-23
98,55,POPLATEK MESICNE,1997-05-02,2318.0,0.0,0.0,0.0,2318.0,0.0,1997-05-02,1998-12-31,172406,1626.4716981132076,1811.2840917691892,1100,25586,15575.688679245282,4374.252489856235,93422,0,78984,1182,36339,91140,1100,42645,0,91140,54755,0,0,25104,225,1182,0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1922-07-19,No Card,
99,1,POPLATEK MESICNE,1995-06-27,9185.0,0.0,4682.0,0.0,4503.0,0.0,1995-06-27,1998-11-30,2513988,10137.048387096775,13482.089858516554,600,122885,48417.2379032258,25871.595604628023,1258142,98316,1157530,7220,293920,0,1250922,961926,0,0,2362162,0,0,144096,510,7220,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1976-05-10,No Card,
100,41,POPLATEK MESICNE,1993-12-28,7927.0,0.0,7329.0,0.0,598.0,0.0,1993-12-28,1998-12-31,1691619,4176.837037037037,5074.897975183918,600,84377,42188.22222222222,12710.169746901473,883222,0,808397,10002,443912,0,873220,364485,0,0,1647304,0,0,33488,825,10002,0,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1978-10-29,No Card,
101,35,POPLATEK MESICNE,1996-04-16,8892.0,0.0,855.0,0.0,8037.0,0.0,1996-04-16,1998-12-31,1278571,6146.975961538462,7554.868481473797,1000,81423,47642.278846153844,13336.729778606514,676125,0,602446,6185,248121,0,669940,354325,0,0,1046945,0,0,225036,405,6185,0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,F,1963-11-13,No Card,
102,11,POPLATEK MESICNE,1993-10-16,11120.2,0.0,377.0,0.0,3373.0,7370.2,1993-10-16,1998-12-31,1768092,5542.60815047022,8414.643261611564,-7104,96777,30807.82131661442,17543.78525028802,909036,136580,722476,8650,132004,0,900386,727052,0,0,1640815,0,2,118055,570,8650,0,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,M,1969-02-12,No Card,
103,44,POPLATEK MESICNE,1996-03-10,7370.2,0.0,0.0,0.0,0.0,7370.2,1996-03-10,1998-12-31,1714758,9268.962162162163,12850.721315978799,-1140,124758,48288.84864864865,26255.414536583467,876388,231140,607230,8542,81070,0,867846,757300,0,0,1624786,0,60,0,300,8542,81070,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325,OWNER,M,1967-09-21,No Card,
104,37,POPLATEK MESICNE,1993-04-15,2042.0,0.0,1464.0,0.0,578.0,0.0,1993-04-15,1998-12-31,402639,1045.8155844155845,1214.47102458155,500,31741,20608.267532467533,4204.708574499443,214126,0,188513,5342,130688,208284,500,57825,0,0,396352,0,0,0,945,5342,0,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,M,1936-10-31,No Card,
105,21,POPLATEK MESICNE,1997-07-10,7348.0,0.0,0.0,0.0,0.0,7348.0,1997-07-10,1998-12-31,493762,8368.847457627118,11461.364833894786,800,74694,30200.627118644068,16206.826608581681,255490,4019,234253,2657,7348,0,252833,230924,0,0,483652,0,0,0,105,2657,7348,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,OWNER,F,1950-12-27,classic,1998-06-07
106,63,POPLATEK MESICNE,1994-11-27,3735.0,0.0,0.0,0.0,3735.0,0.0,1994-11-27,1998-12-31,1854795,6577.287234042553,7531.217089763513,500,76991,45592.53191489362,12776.445244935794,959860,0,894935,8928,168075,0,950932,661160,65700,0,1677132,0,0,168075,660,8928,0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,F,1973-04-04,classic,1995-08-25
107,64,POPLATEK MESICNE,1993-11-05,4554.0,0.0,1580.0,959.0,2015.0,0.0,1993-11-05,1998-12-31,1058023,2222.7373949579833,2452.236541425791,1000,50612,32995.533613445376,8747.955715776321,551136,0,506887,8476,262552,0,542660,244335,0,0,876200,55622,0,116870,855,8476,0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1947-05-31,No Card,
108,53,POPLATEK MESICNE,1995-03-10,4803.0,0.0,0.0,0.0,4803.0,0.0,1995-03-10,1998-12-31,1532849,6360.369294605809,6924.4423416055615,800,88609,52509.634854771786,10863.445293710773,794909,0,737940,10258,192120,0,784651,522420,23400,0,1329871,0,0,192120,600,10258,0,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1942-02-14,classic,1997-09-09
109,53,POPLATEK MESICNE,1997-04-20,,,,,,,1997-04-20,1998-12-31,203528,1801.132743362832,2575.54110300987,1100,53624,34065.25663716814,10273.856093588403,122673,0,80855,2786,0,0,119887,77455,3400,0,200487,0,0,0,255,2786,0,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,F,1977-01-31,classic,1998-12-02
110,36,POPLATEK MESICNE,1996-07-17,7664.0,0.0,98.0,0.0,3050.0,4516.0,1996-07-17,1998-12-31,1429406,6839.263157894737,9583.891230994346,900,79652,45365.325358851675,12038.971936101856,751638,0,677768,5741,147808,0,745897,515160,14800,0,1277849,0,0,73200,360,5741,72256,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,M,1953-01-26,classic,1998-02-26
112,6,POPLATEK MESICNE,1993-03-12,2051.0,0.0,0.0,0.0,2051.0,0.0,1993-03-12,1998-12-31,884722,2485.174157303371,3320.9040196325996,200,52895,24899.38202247191,9082.216677684379,468252,0,416470,7312,133315,460740,200,283155,0,460740,282380,0,0,133315,975,7312,0,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,M,1932-01-18,No Card,
113,55,POPLATEK MESICNE,1996-07-22,3146.0,0.0,0.0,0.0,3146.0,0.0,1996-07-22,1998-12-31,351164,2582.0882352941176,2484.189953584507,600,32697,20808.889705882353,4977.00600565618,188754,0,162410,2061,78650,186093,600,83760,0,186093,84000,0,0,78650,360,2061,0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,F,1921-01-26,No Card,
114,60,POPLATEK MESICNE,1997-03-14,2123.0,0.0,0.0,0.0,2123.0,0.0,1997-03-14,1998-12-31,155718,1511.8252427184466,1653.4358904022513,500,27332,20649.59223300971,3875.440608566633,90907,0,64811,1493,34501,88914,500,30310,0,88914,39631,0,0,25440,240,1493,0,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,M,1923-09-14,No Card,
115,68,POPLATEK MESICNE,1993-03-19,5110.0,0.0,0.0,0.0,5110.0,0.0,1993-03-19,1998-12-31,1235603,3286.178191489362,3255.75756061419,800,52047,32952.45212765958,8321.01251068855,634593,0,601010,9012,332150,0,625581,225760,43100,0,893481,0,0,332150,960,9012,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1972-10-21,classic,1997-01-11
116,8,POPLATEK MESICNE,1996-03-21,6456.0,927.0,0.0,0.0,5529.0,0.0,1996-03-21,1998-12-31,1607845,9032.837078651686,10392.293293583483,800,77466,35364.651685393255,14669.62479511334,840024,0,767821,4293,160341,0,835731,607480,0,0,1442791,0,0,160341,420,4293,0,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987,OWNER,F,1959-07-25,No Card,
117,31,POPLATEK MESICNE,1993-09-05,2329.0,0.0,0.0,0.0,2329.0,0.0,1993-09-05,1998-12-31,623427,1889.1727272727273,1934.9117862400162,900,32382,21606.00303030303,4536.365828175948,320042,0,303385,5350,139740,313792,900,163645,0,313792,163660,0,0,139740,885,5350,0,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,M,1925-11-02,No Card,
118,68,POPLATEK MESICNE,1997-09-18,2449.0,0.0,0.0,0.0,2449.0,0.0,1997-09-18,1998-12-31,134560,1843.2876712328766,1922.0561579801004,600,40532,27678.08219178082,6389.411702951796,82020,0,52540,1710,24490,55110,25200,28050,0,0,108210,0,0,24490,150,1710,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1937-06-21,No Card,
119,27,POPLATEK MESICNE,1993-05-25,8252.0,0.0,0.0,0.0,8252.0,0.0,1993-05-25,1998-12-31,3110282,7874.131645569621,8729.077050885187,800,70508,39911.20506329114,10131.80577387704,1583828,0,1526454,11697,511624,0,1572131,1014830,0,0,2586031,0,0,511624,930,11697,0,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,OWNER,M,1978-07-09,No Card,
120,65,POPLATEK TYDNE,1995-06-16,5864.0,1899.0,0.0,0.0,3965.0,0.0,1995-06-16,1998-12-31,2127817,8684.967346938776,12506.813897543283,1100,131889,45758.21224489796,23968.01048862078,1076827,130120,920870,7148,158600,0,1069679,892390,0,0,1960899,0,0,158600,1170,7148,0,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,OWNER,M,1958-12-06,No Card,
121,55,POPLATEK MESICNE,1997-10-11,2116.0,0.0,929.0,393.0,794.0,0.0,1997-10-11,1998-12-31,117133,1273.1847826086957,1819.231850512664,200,37504,27489.521739130436,6644.579854218222,76043,0,41090,1618,21160,47625,26800,19930,0,0,103495,3930,0,7940,150,1618,0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1978-02-14,No Card,
122,31,POPLATEK MESICNE,1996-10-30,,,,,,,1996-10-30,1998-12-31,1244009,11309.172727272728,12012.251852430578,900,86062,55008.645454545454,13840.461408882253,650394,0,593615,5337,0,0,645057,592615,1000,0,1238357,0,0,0,315,5337,0,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1961-12-19,classic,1998-10-03
123,21,POPLATEK MESICNE,1993-03-13,3016.0,0.0,0.0,0.0,3016.0,0.0,1993-03-13,1998-12-31,654464,1959.4730538922156,1905.8009731138172,200,27494,17649.032934131737,3612.4680127381357,338914,0,315550,4547,196040,334167,200,119510,0,334167,118750,0,0,196040,960,4547,0,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354,OWNER,F,1933-11-02,No Card,
124,55,POPLATEK MESICNE,1997-12-28,1993.0,0.0,575.0,971.0,447.0,0.0,1997-12-28,1998-12-31,89506,1278.6571428571428,1676.9495155927596,800,26468,17890.72857142857,4624.347098205227,51535,0,37971,855,14526,35880,14800,23445,0,0,78620,6797,0,3129,105,855,0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1948-06-27,No Card,
125,2,POPLATEK PO OBRATU,1996-09-07,4422.1,4422.1,0.0,0.0,0.0,0.0,1996-09-07,1998-12-31,1902747,12684.98,14655.400537653702,200,130433,48176.62666666666,26174.648292104936,983803,153444,765500,5134,0,0,978669,918944,0,0,1895213,0,0,0,2400,5134,0,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,OWNER,F,1980-09-27,No Card,
126,5,POPLATEK MESICNE,1993-10-23,7384.0,0.0,0.0,0.0,7384.0,0.0,1993-10-23,1998-12-31,3166496,9452.226865671642,12409.370628098093,200,118219,44559.346268656715,24077.08095369946,1608417,204150,1353929,9922,413504,0,1598495,1144575,0,0,2742245,0,0,413504,825,9922,0,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,OWNER,F,1971-09-23,No Card,
127,29,POPLATEK MESICNE,1994-02-02,2242.0,0.0,0.0,0.0,2242.0,0.0,1994-02-02,1998-12-31,387668,1414.846715328467,1446.527775901442,600,23673,15760.390510948906,2925.483391518199,202598,0,185070,3522,123310,198476,600,61760,0,0,383336,0,0,0,810,3522,0,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,OWNER,F,1945-12-02,No Card,
128,2,POPLATEK MESICNE,1993-02-19,,,,,,,1993-02-19,1998-12-31,814902,2042.360902255639,4611.819382865733,300,86413,43410.67167919799,15148.26753846988,444797,0,370105,12851,0,0,431946,297505,72600,0,801046,0,0,0,1005,12851,0,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,OWNER,F,1981-02-12,junior,1996-08-05
129,74,POPLATEK MESICNE,1997-10-01,3417.0,0.0,0.0,0.0,3417.0,0.0,1997-10-01,1998-12-31,193880,2893.731343283582,2812.96147504073,600,29052,21630.4776119403,5005.20762551277,106870,0,87010,1300,34170,104970,600,52840,0,104970,53290,0,0,34170,150,1300,0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1933-08-27,No Card,
130,54,POPLATEK MESICNE,1997-02-12,3969.0,0.0,0.0,0.0,3969.0,0.0,1997-02-12,1998-12-31,275462,2674.3883495145633,2687.8667254870693,300,35067,26258.514563106797,5587.107845367425,152314,0,123148,2128,67473,149886,300,55675,0,149886,55720,0,0,67473,255,2128,0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1930-07-22,No Card,
131,52,POPLATEK MESICNE,1995-06-13,6904.0,0.0,0.0,0.0,6904.0,0.0,1995-06-13,1998-12-31,955788,4508.433962264151,5004.335849934124,5496,48212,25011.849056603773,9374.545047076543,496066,0,459722,4734,262352,0,491332,197370,0,0,688132,0,0,262352,570,4734,0,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799,OWNER,F,1943-07-09,No Card,
132,40,POPLATEK PO OBRATU,1996-05-11,7370.2,0.0,0.0,0.0,0.0,7370.2,1996-05-11,1998-12-31,2535955,12807.853535353535,13918.897120808726,200,144112,52603.11616161616,27690.990367347105,1285258,184857,1065840,6487,88440,0,1278771,1154757,7500,0,2438128,0,0,0,2900,6487,88440,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,F,1945-07-03,classic,1997-12-06
133,64,POPLATEK TYDNE,1997-10-11,13160.0,3094.0,5123.0,0.0,4943.0,0.0,1997-10-11,1998-12-31,1341991,11876.026548672566,15296.182455261376,900,144565,49742.02654867257,28601.9804888266,694286,73757,573948,2648,130858,0,691638,516847,0,0,1274694,0,0,64259,390,2648,0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1942-04-26,No Card,
134,34,POPLATEK MESICNE,1997-12-10,,,,,,,1997-12-10,1998-12-31,235738,4911.208333333333,4863.351081600814,300,47697,36312.208333333336,9656.288265273399,140633,0,95105,1831,0,0,138802,92905,2200,0,233802,0,0,0,105,1831,0,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,F,1943-10-07,classic,1998-09-14
135,75,POPLATEK MESICNE,1993-06-15,,,,,,,1993-06-15,1998-12-31,742512,2277.6441717791413,2813.2820038163077,700,75906,40000.69018404908,14091.424086105997,408097,0,334415,10856,0,0,397241,334415,0,0,730741,0,0,0,915,10856,0,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505,OWNER,M,1941-10-17,No Card,
136,74,POPLATEK MESICNE,1996-05-14,2932.0,0.0,0.0,0.0,2932.0,0.0,1996-05-14,1998-12-31,374630,2464.6710526315787,2524.784420083866,600,32170,20929.480263157893,5827.357783878532,200858,0,173772,2540,76232,197718,600,97540,0,197718,97750,0,0,76232,390,2540,0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1933-06-12,No Card,
137,70,POPLATEK MESICNE,1996-07-19,4251.0,0.0,787.0,0.0,3464.0,0.0,1996-07-19,1998-12-31,1422946,7861.580110497238,10546.873134327645,900,81958,37759.45856353591,15297.308147539343,736255,0,686691,4269,102811,0,731986,583880,0,0,1335181,0,0,83136,360,4269,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1962-04-04,No Card,
138,22,POPLATEK MESICNE,1995-09-19,,,,,,,1995-09-19,1998-12-02,54000,2250.0,2414.989422967206,1100,21200,15608.333333333334,4979.166742465588,37600,0,16400,0,0,0,37600,16400,0,0,54000,0,0,0,0,0,0,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,OWNER,M,1968-11-08,No Card,
