loan_id,account_id,date_x,amount,duration,payments,status,district_id,frequency,date_y,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
5170,1071,1994-01-20,253200,60,4220.0,C,68,POPLATEK TYDNE,1993-05-10,4219.5,0.0,0.0,0.0,0.0,4219.5,1993-05-10,1998-12-31,3758239,9562.949109414758,13174.364151773163,800,133188,47187.45292620865,22010.564580132224,1892925,332514,1532800,12797,248980,0,1880128,1616334,0,0,3494542,0,0,0,1920,12797,248980,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1950-03-13,No Card,
5172,1083,1998-04-16,50976,36,1416.0,C,45,POPLATEK MESICNE,1996-12-06,8532.0,0.0,835.0,4351.0,1930.0,1416.0,1996-12-06,1998-12-31,672485,3502.5260416666665,4569.803713331226,400,48736,26454.354166666668,8297.654856959172,347131,0,325354,2751,158834,0,344380,166520,0,0,528135,91371,0,38600,300,2751,11328,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,OWNER,M,1979-10-27,No Card,
5174,1093,1997-06-13,385104,48,8023.0,C,54,POPLATEK MESICNE,1996-01-14,18283.8,0.0,0.0,0.0,10261.0,8022.8,1996-01-14,1998-12-31,3633407,14952.292181069959,17753.02826225411,1000,121007,47677.12757201646,21965.740199608947,1836554,223498,1573355,6345,462505,1829209,1000,1334348,0,0,3164107,0,0,318091,450,6345,144414,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1956-12-18,No Card,
5176,1106,1994-11-12,192552,24,8023.0,B,20,POPLATEK TYDNE,1993-08-29,8022.8,0.0,0.0,0.0,0.0,8022.8,1993-08-29,1998-12-31,3544932,9353.382585751979,11470.150128354799,-10979,153689,37400.72823218998,31160.517453686516,1772925,249807,1522200,8637,160460,0,1764288,1611547,0,0,3373895,0,290,0,1650,8637,160460,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542,OWNER,F,1963-12-31,No Card,
5189,1166,1994-02-07,149040,48,3105.0,A,11,POPLATEK MESICNE,1993-04-21,7502.2,0.0,0.0,0.0,4397.0,3105.2,1993-04-21,1998-12-31,2752895,6158.601789709172,7154.131138879394,200,64577,37200.3937360179,10298.335214050254,1397760,152542,1202593,9672,430448,1378688,9400,924687,0,0,2311830,0,0,281408,945,9672,149040,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,F,1968-12-20,No Card,
5206,1242,1997-09-07,128544,24,5356.0,C,74,POPLATEK PO OBRATU,1996-11-24,14399.7,0.0,3712.0,422.0,4910.0,5355.7,1996-11-24,1998-12-31,1753242,7622.791304347826,12189.402649510317,200,135761,51192.27826086956,23185.633548388036,892755,84967,775520,5528,275620,0,887227,584867,0,0,1547946,8862,0,103110,2100,5528,85696,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,F,1951-11-29,No Card,
5207,1244,1997-02-28,35904,48,748.0,C,68,POPLATEK MESICNE,1996-05-08,4233.0,0.0,2176.0,406.0,903.0,748.0,1996-05-08,1998-12-31,386661,1522.2874015748032,2005.5938964676184,900,34279,17013.889763779527,4988.467262804151,202748,0,183913,2296,108023,0,200452,75890,0,0,332582,10556,0,24381,390,2296,16456,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1946-01-22,No Card,
5208,1247,1995-03-16,99696,48,2077.0,D,25,POPLATEK MESICNE,1993-06-08,2077.0,0.0,0.0,0.0,0.0,2077.0,1993-06-08,1998-12-31,4873649,11360.48717948718,14313.825244296202,-975,146738,54881.855477855475,30694.912157515115,2487516,464944,1921189,12877,87234,0,2474639,2298899,0,0,4772683,0,0,0,855,12877,87234,88757,60,33,3,2,10,61.7,8554,2.4,2.68,113,1822.0,2218,OWNER,F,1971-06-25,No Card,
5209,1250,1996-11-25,182640,48,3805.0,C,62,POPLATEK MESICNE,1996-03-28,13935.2,0.0,10069.0,0.0,61.0,3805.2,1996-03-28,1998-12-31,1636320,7404.162895927602,8986.988130356158,600,64412,27296.276018099546,12893.679429395364,826981,19585,789754,3568,388834,821913,1500,420505,0,0,1535499,0,0,1708,420,3568,95125,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,F,1942-04-19,No Card,
5210,1252,1997-04-01,148140,36,4115.0,C,13,POPLATEK TYDNE,1995-07-26,4114.7,0.0,0.0,0.0,0.0,4114.7,1995-07-26,1998-12-31,2160305,9001.270833333334,10313.495189235924,1000,86290,42941.04583333333,13743.244291309462,1111456,214754,834095,6840,86415,1098616,6000,962434,0,0,2065970,0,0,0,1080,6840,86415,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875,OWNER,F,1962-03-06,No Card,
5212,1256,1995-05-29,71064,36,1974.0,A,38,POPLATEK MESICNE,1994-04-21,8602.0,0.0,5450.0,0.0,1178.0,1974.0,1994-04-21,1998-12-31,1860783,4549.591687041565,5779.510906271827,700,55373,32609.19804400978,8605.128319467756,949838,0,910945,7046,415720,0,942792,495225,0,0,1720652,0,0,61256,765,7046,71064,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1946-10-17,No Card,
5214,1270,1997-07-01,74772,36,2077.0,C,55,POPLATEK PO OBRATU,1996-06-07,6239.3,0.0,0.0,0.0,4162.0,2077.3,1996-06-07,1998-12-31,842841,4531.403225806452,4955.5195799028315,500,45989,22698.295698924732,6982.162899899868,435405,18038,389398,3329,145598,423776,8300,261838,0,0,691314,0,0,108212,2600,3329,37386,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1960-12-22,No Card,
5221,1284,1998-12-05,52512,12,4376.0,C,55,POPLATEK MESICNE,1997-07-02,4375.5,0.0,0.0,0.0,0.0,4375.5,1997-07-02,1998-12-31,1097774,12063.45054945055,13644.985465782527,1000,120420,58505.71428571428,22682.051771921495,564062,76371,457341,3133,4376,0,560929,529336,0,0,1090100,0,0,0,165,3133,4376,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1944-12-15,No Card,
5226,1318,1998-10-11,185544,36,5154.0,C,56,POPLATEK MESICNE,1997-12-22,18352.0,0.0,2506.0,2015.0,8677.0,5154.0,1997-12-22,1998-12-31,378128,6633.824561403509,7776.35964942743,200,70888,22717.736842105263,14757.99594351472,206162,40906,131060,1114,63100,0,205048,108866,0,0,323878,8060,0,34708,60,1114,10308,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158,OWNER,M,1939-09-29,No Card,
5229,1329,1997-09-06,23520,12,1960.0,A,53,POPLATEK MESICNE,1996-09-16,10409.2,0.0,5081.0,0.0,3368.0,1960.2,1996-09-16,1998-12-31,711373,4064.9885714285715,4377.421797995913,500,44667,21759.182857142856,7556.605548435548,368724,4472,338177,2172,217847,346952,19600,124802,0,0,607887,0,0,77464,330,2172,23520,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1941-11-11,No Card,
5236,1374,1997-09-15,389136,48,8107.0,C,53,POPLATEK MESICNE,1996-09-26,8107.3,0.0,0.0,0.0,0.0,8107.3,1996-09-26,1998-12-31,2851979,17180.59638554217,20112.368381241795,700,126404,55641.030120481926,24264.650381792086,1444611,183033,1224335,5613,121605,1434998,4000,1285763,0,0,2724431,0,0,0,330,5613,121605,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1967-09-07,No Card,
5237,1375,1995-08-29,45336,24,1889.0,A,19,POPLATEK MESICNE,1994-04-27,7819.0,0.0,0.0,0.0,5930.0,1889.0,1994-04-27,1998-12-31,2428534,6783.614525139665,8009.079515507809,800,93209,51307.85474860335,12943.018528917717,1256673,0,1171861,11227,353696,0,1245446,818165,0,0,2062846,0,0,308360,765,11227,45336,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,M,1957-04-29,No Card,
5241,1389,1998-09-02,125472,24,5228.0,C,34,POPLATEK MESICNE,1997-08-05,11603.7,0.0,0.0,0.0,6376.0,5227.7,1997-08-05,1998-12-31,1336003,10603.198412698413,12069.46535950609,800,117375,48904.25396825397,27383.81091343906,699565,70261,566177,2761,116552,0,696804,519886,0,0,1216465,0,0,95640,225,2761,20912,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,M,1940-11-25,No Card,
5245,1407,1998-01-17,125472,24,5228.0,C,19,POPLATEK PO OBRATU,1997-04-11,20109.7,0.0,0.0,0.0,14882.0,5227.7,1997-04-11,1998-12-31,2589206,14226.406593406593,15145.872316626683,800,143697,77371.25274725274,22489.193619838225,1331689,185751,1071766,6225,340266,0,1325464,917251,0,0,2240815,0,0,282758,1900,6225,57508,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,F,1946-07-01,No Card,
5253,1447,1997-06-03,100080,48,2085.0,C,65,POPLATEK MESICNE,1997-02-20,10294.7,0.0,0.0,0.0,8210.0,2084.7,1997-02-20,1998-12-31,608138,4788.488188976378,5256.149693554195,300,48705,29367.48818897638,7328.41785786418,313819,22754,271565,2427,185310,300192,11200,109009,0,0,420146,0,0,147780,255,2427,37530,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,OWNER,F,1965-08-18,No Card,
5260,1480,1998-01-19,123300,36,3425.0,C,41,POPLATEK TYDNE,1996-07-03,3425.2,0.0,0.0,0.0,0.0,3425.2,1996-07-03,1998-12-31,2083468,12860.913580246914,15807.260465401865,800,132025,54359.858024691355,26597.6629923897,1056573,108090,918805,5117,37675,0,1051456,977820,11400,0,2040046,0,0,0,630,5117,37675,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1945-03-17,classic,1997-06-22
5265,1498,1998-10-07,165780,60,2763.0,C,62,POPLATEK TYDNE,1997-02-07,2762.8,0.0,0.0,0.0,0.0,2762.8,1997-02-07,1998-12-31,1258375,9533.14393939394,13289.955308187726,413,116112,46121.17424242424,25744.851534664696,663608,76387,518380,7367,5526,0,656241,589241,0,0,1245128,0,24,0,330,7367,5526,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,M,1951-07-24,No Card,
5269,1527,1994-11-19,164052,36,4557.0,B,31,POPLATEK PO OBRATU,1993-11-17,4557.2,0.0,0.0,0.0,0.0,4557.2,1993-11-17,1998-12-31,3678761,9456.969151670952,12079.831808844601,-3248,114080,36316.57326478149,26530.466555013805,1854830,519579,1304352,8478,145824,0,1846352,1678107,0,0,3518531,0,28,0,5900,8478,145824,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1975-09-12,No Card,
5270,1528,1997-07-21,191088,48,3981.0,C,50,POPLATEK MESICNE,1996-06-08,3981.0,0.0,0.0,0.0,0.0,3981.0,1996-06-08,1998-12-31,1201815,6227.020725388601,7309.674612969095,500,70986,32866.64248704663,11579.66381122068,632568,0,569247,4552,67677,0,628016,501570,0,0,895396,0,0,233800,390,4552,67677,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,M,1962-09-05,No Card,
5281,1580,1997-11-27,194256,24,8094.0,C,69,POPLATEK MESICNE,1996-01-08,8094.2,0.0,0.0,0.0,0.0,8094.2,1996-01-08,1998-12-31,2358466,11338.778846153846,13825.54869451762,400,134157,48646.08653846154,24187.548470179983,1195415,105464,1057587,6420,105222,0,1188995,1048129,9700,0,2246359,0,0,0,465,6420,105222,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,M,1968-04-15,classic,1998-01-06
5282,1583,1996-08-24,388512,48,8094.0,D,69,POPLATEK PO OBRATU,1994-11-17,8094.2,0.0,0.0,0.0,0.0,8094.2,1994-11-17,1998-12-31,3824772,11282.513274336283,13265.79398822916,-2839,137263,38211.29498525074,31739.478360911755,1945937,268937,1609898,6527,194256,0,1939410,1684579,0,0,3619147,0,42,0,4800,6527,194256,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1969-03-13,No Card,
5285,1603,1994-02-06,78936,12,6578.0,A,1,POPLATEK MESICNE,1993-05-09,10124.0,0.0,1187.0,0.0,2359.0,6578.0,1993-05-09,1998-12-31,1626611,3259.741482965932,3144.984877997657,900,69909,30917.380761523047,8597.999795139534,845172,0,781439,8664,302334,0,836508,479105,0,0,1389449,0,0,148617,945,8664,78936,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1957-01-22,No Card,
5287,1638,1998-01-26,64224,24,2676.0,C,6,POPLATEK TYDNE,1996-11-12,12425.0,0.0,0.0,0.0,9749.0,2676.0,1996-11-12,1998-12-31,751567,6832.427272727273,9061.5382217482,900,92049,40743.79090909091,14954.135536804779,389294,3152,359121,5127,175671,0,384167,186602,0,0,570319,0,0,146235,450,5127,29436,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,M,1937-12-13,No Card,
5293,1656,1998-10-29,189792,48,3954.0,C,47,POPLATEK MESICNE,1997-02-01,16067.3,0.0,0.0,0.0,12113.0,3954.3,1997-02-01,1998-12-31,1180871,8200.493055555555,9308.892631668032,500,78412,35229.73611111111,13765.228279263127,613290,24469,543112,3740,225942,593150,16400,341639,0,0,950919,0,0,218034,270,3740,7908,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410,OWNER,M,1940-06-07,No Card,
5301,1698,1996-07-06,141948,36,3943.0,C,68,POPLATEK MESICNE,1996-03-14,13585.0,0.0,0.0,0.0,9642.0,3943.0,1996-03-14,1998-12-31,1354835,6360.7276995305165,7370.006066856573,800,78139,46668.56338028169,10807.969566175214,704750,0,650085,6081,393965,0,698669,256120,0,0,954369,0,0,279618,420,6081,114347,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1950-09-26,classic,1998-12-28
5304,1718,1998-08-20,172272,24,7178.0,C,71,POPLATEK MESICNE,1997-09-23,21634.0,0.0,0.0,0.0,14456.0,7178.0,1997-09-23,1998-12-31,1345651,16212.66265060241,18601.31727847691,300,126478,63373.98795180723,21259.127681260725,729029,0,616622,3917,173272,724812,300,443350,0,0,1168312,0,0,144560,150,3917,28712,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,OWNER,M,1943-03-12,No Card,
5310,1762,1995-04-28,248148,36,6893.0,A,28,POPLATEK MESICNE,1993-12-11,13070.0,0.0,3352.0,1972.0,853.0,6893.0,1993-12-11,1998-12-31,2516447,5135.6061224489795,6926.9655362099065,600,67486,30375.148979591835,9937.948163769823,1272879,0,1243568,7859,587883,0,1265020,655685,0,0,2104240,108460,0,46915,825,7859,248148,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,F,1940-07-24,No Card,
5311,1766,1996-06-15,30060,60,501.0,C,28,POPLATEK MESICNE,1994-09-03,7336.0,0.0,2433.0,49.0,4353.0,501.0,1994-09-03,1998-12-31,2192315,4538.954451345756,7007.767875988057,500,69383,28752.848861283645,11504.270963714747,1119015,0,1073300,6963,336275,0,1112052,682125,54900,0,1962723,2303,0,204591,705,6963,15030,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,M,1951-09-06,classic,1996-01-01
5312,1772,1996-03-13,202788,36,5633.0,C,31,POPLATEK TYDNE,1995-02-20,17627.0,0.0,0.0,0.0,11994.0,5633.0,1995-02-20,1998-12-31,4837991,14660.578787878789,18191.00683088018,1100,151677,67825.57575757576,24644.499798370278,2457271,361253,2019467,12025,689637,2409946,35300,1691083,0,0,4135099,0,0,503748,1230,12025,185889,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1953-07-20,No Card,
5313,1776,1998-05-27,43200,24,1800.0,C,36,POPLATEK MESICNE,1997-07-27,7510.0,0.0,0.0,0.0,5710.0,1800.0,1997-07-27,1998-12-31,481563,4675.368932038835,5444.534118224948,400,62263,39581.82524271845,9080.96647100912,260663,0,220900,2685,81120,0,257978,139780,0,0,397578,0,0,68520,180,2685,12600,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,F,1949-05-16,No Card,
5314,1787,1993-07-05,96396,12,8033.0,B,30,POPLATEK TYDNE,1993-03-22,8033.2,0.0,0.0,0.0,0.0,8033.2,1993-03-22,1998-12-31,4108893,10195.764267990075,13298.23786764964,-568,136813,44264.573200992556,29914.7151936283,2057399,189502,1861992,9674,32132,0,2047725,2019362,0,0,3870227,0,20,195100,1740,9674,32132,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804,OWNER,F,1947-07-22,No Card,
5316,1801,1993-07-11,165960,36,4610.0,A,46,POPLATEK MESICNE,1993-02-13,13152.0,0.0,3419.0,956.0,4167.0,4610.0,1993-02-13,1998-12-31,4751851,7506.873617693523,10607.001895980986,700,148809,43499.84202211691,26996.624450626543,2422729,271186,2057936,11292,746816,0,2411437,1582306,0,0,4225215,65008,0,283356,1020,11292,165960,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,OWNER,M,1968-07-22,No Card,
5318,1808,1998-09-30,385584,48,8033.0,C,28,POPLATEK MESICNE,1997-05-16,8033.2,0.0,0.0,0.0,0.0,8033.2,1997-05-16,1998-12-31,1226571,12144.267326732674,14456.068032415375,400,156592,69693.36633663367,24428.8019103364,637227,62380,526964,4174,24099,0,633053,565245,0,0,1198133,0,0,0,165,4174,24099,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525,OWNER,M,1974-10-22,No Card,
5319,1811,1994-06-23,239460,60,3991.0,C,40,POPLATEK MESICNE,1993-09-22,14941.8,0.0,6745.0,0.0,4206.0,3990.8,1993-09-22,1998-12-31,3371937,7174.3340425531915,8588.28861408845,300,80438,35110.631914893616,13660.646983629495,1715923,275372,1380642,10185,850672,1640238,65500,805342,0,0,2901420,0,0,243948,870,10185,215514,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,F,1942-09-13,No Card,
5320,1819,1998-01-11,143676,36,3991.0,C,55,POPLATEK TYDNE,1996-10-21,14445.8,0.0,1236.0,8253.0,966.0,3990.8,1996-10-21,1998-12-31,1577252,8572.021739130434,11870.910869593865,700,125319,51082.57065217391,28487.562761935245,841299,18895,717058,5325,237318,0,835974,498635,0,0,1357553,148554,0,17388,540,5325,47892,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1952-12-12,No Card,
5325,1843,1993-08-03,105804,36,2939.0,A,12,POPLATEK MESICNE,1993-01-30,9932.7,0.0,0.0,0.0,6994.0,2938.7,1993-01-30,1998-12-31,2764477,5983.7164502164505,6667.359248527577,1000,71458,35669.38528138528,11907.391482813902,1398009,138076,1228392,9545,574402,1357664,30800,786666,5400,0,2179540,0,0,468598,990,9545,105804,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,F,1940-04-20,classic,1998-09-11
5329,1862,1996-10-16,396120,60,6602.0,C,19,POPLATEK TYDNE,1995-04-15,6601.7,0.0,0.0,0.0,0.0,6601.7,1995-04-15,1998-12-31,3798563,13812.956363636364,16142.114141409524,500,120872,59719.854545454546,19944.456504588874,1937054,486387,1375122,10774,171652,1901280,25000,1680857,9000,0,3614967,0,0,0,1170,10774,171652,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,F,1950-01-02,classic,1997-06-11
5332,1869,1998-01-29,37944,36,1054.0,C,1,POPLATEK MESICNE,1996-06-14,1054.0,0.0,0.0,0.0,0.0,1054.0,1996-06-14,1998-12-31,1528098,9042.0,11560.028121361414,500,100075,67825.37869822486,18447.072987875865,810629,0,717469,8549,11594,0,802080,682375,23500,0,1507580,0,0,0,375,8549,11594,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1966-04-10,classic,1997-08-28
5334,1876,1998-09-10,209040,24,8710.0,C,1,POPLATEK MESICNE,1997-09-20,11762.0,0.0,723.0,0.0,2329.0,8710.0,1997-09-20,1998-12-31,590499,6418.467391304348,8294.8732033988,900,74277,45958.44565217391,13012.367208146688,319700,0,270799,2699,67689,0,317001,202010,1100,0,527191,0,0,25619,150,2699,34840,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1979-03-25,junior,1998-09-29
5337,1886,1996-07-31,162468,36,4513.0,C,32,POPLATEK MESICNE,1996-03-05,8710.7,0.0,0.0,0.0,4198.0,4512.7,1996-03-05,1998-12-31,1966190,9407.607655502392,11009.858465132456,700,83863,30650.22966507177,14295.878575823619,1007720,131816,826654,5208,252619,1001812,700,705851,0,0,1707928,0,0,121742,435,5208,130877,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,F,1957-08-23,No Card,
5338,1888,1997-08-30,57360,12,4780.0,B,6,POPLATEK MESICNE,1996-10-21,12032.0,0.0,3473.0,3269.0,510.0,4780.0,1996-10-21,1998-12-31,1674921,6726.590361445783,10236.1007130316,-5851,78725,27610.465863453814,19654.62854479089,835764,98569,740588,5224,212124,821940,8600,627033,0,0,1533515,71918,149,11220,315,5224,52580,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,M,1957-09-19,No Card,
5343,1906,1997-10-08,44952,24,1873.0,C,1,POPLATEK MESICNE,1996-08-01,9385.8,0.0,158.0,0.0,7355.0,1872.8,1996-08-01,1998-12-31,1763968,8166.518518518518,11643.170350222768,1000,127317,49927.98148148148,22387.570130821405,901373,97343,765252,5630,208407,0,895743,654188,0,0,1553378,0,0,176520,345,5630,28095,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1970-03-25,No Card,
5346,1928,1998-12-06,55632,24,2318.0,C,70,POPLATEK MESICNE,1997-03-02,2317.5,0.0,0.0,0.0,0.0,2317.5,1997-03-02,1998-12-31,735249,6178.563025210084,6740.682177214302,500,56990,30101.134453781513,12057.107402439955,384554,78622,272073,2732,2318,333722,48100,348377,0,0,729944,0,0,0,255,2732,2318,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1948-12-18,No Card,
5350,1967,1996-04-21,249312,48,5194.0,C,26,POPLATEK TYDNE,1995-02-13,19358.0,0.0,0.0,0.0,14164.0,5194.0,1995-02-13,1998-12-31,3681220,12189.470198675497,13854.273826269702,900,145942,45595.81456953642,28533.285322719054,1854519,92913,1733788,7416,661948,0,1847103,1164753,0,0,3010716,0,0,495740,1140,7416,166208,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,M,1955-05-21,No Card,
5351,1978,1994-12-04,205200,36,5700.0,A,57,POPLATEK TYDNE,1993-06-11,18957.3,0.0,5900.0,356.0,7001.0,5700.3,1993-06-11,1998-12-31,4863115,8622.544326241135,11617.210452125457,900,105026,56266.304964539006,16163.137628871795,2465582,114769,2282764,13739,1027134,2445443,6400,1370399,0,0,4186212,22072,0,434062,1830,13739,205200,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,F,1963-01-25,No Card,
5352,1993,1995-04-15,68400,12,5700.0,B,68,POPLATEK MESICNE,1994-10-30,5700.3,0.0,0.0,0.0,0.0,5700.3,1994-10-30,1998-12-31,2170219,8930.942386831275,12911.796507312756,-4294,124297,33456.97530864197,21701.226300027552,1111061,0,1059158,6094,62700,0,1104967,996458,0,0,2100767,0,13,0,645,6094,62700,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1976-06-09,No Card,
5354,2000,1998-07-14,290820,60,4847.0,C,5,POPLATEK MESICNE,1997-08-06,8227.0,0.0,48.0,14.0,3318.0,4847.0,1997-08-06,1998-12-31,657159,5134.0546875,7289.670033801951,900,76259,48864.5859375,11861.102189843527,362738,0,294421,3440,68161,0,359298,226260,0,0,586002,168,0,43134,180,3440,24235,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,OWNER,M,1937-10-28,classic,1998-12-11
5358,2018,1997-01-21,38520,12,3210.0,A,42,POPLATEK MESICNE,1995-06-04,6325.0,0.0,0.0,0.0,3115.0,3210.0,1995-06-04,1998-12-31,568057,2328.1024590163934,2055.564106527285,900,31302,17777.094262295082,4788.638166003483,293082,0,274975,3047,160005,0,290035,114970,0,0,404435,0,0,121485,570,3047,38520,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668,OWNER,M,1939-12-06,No Card,
5360,2035,1998-01-25,176328,36,4898.0,C,53,POPLATEK MESICNE,1996-05-10,14433.2,0.0,1010.0,121.0,8404.0,4898.2,1996-05-10,1998-12-31,1959694,6949.269503546099,10394.3216067122,400,92534,50484.21985815603,16540.866311957994,1017540,70041,872113,5911,311323,999229,12400,630831,0,0,1669340,3267,0,226908,390,5911,53878,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1943-06-14,No Card,
5363,2051,1997-04-22,293880,60,4898.0,D,64,POPLATEK TYDNE,1995-11-08,4898.2,0.0,0.0,0.0,0.0,4898.2,1995-11-08,1998-12-31,2893258,12916.330357142857,15542.403636958528,-2805,133188,55195.63392857143,34345.76338440186,1492897,127013,1273348,7244,78368,0,1485653,1310893,11100,0,2806666,0,50,0,930,7244,78368,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1975-01-28,gold,1998-09-19
5365,2055,1998-07-19,271260,60,4521.0,C,37,POPLATEK MESICNE,1997-04-17,11365.0,0.0,0.0,0.0,6844.0,4521.0,1997-04-17,1998-12-31,460548,4652.0,4546.1184744431675,489,36763,13352.888888888889,7394.735360981952,235978,0,224570,1206,125265,0,234772,99305,0,0,333852,0,0,102660,225,1206,22605,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,M,1971-01-06,No Card,
5366,2062,1996-10-29,86184,12,7182.0,A,70,POPLATEK MESICNE,1996-03-06,10425.5,0.0,3136.0,0.0,107.0,7182.5,1996-03-06,1998-12-31,3174065,11799.49814126394,16303.881809004082,300,128146,47496.17472118959,20803.04198163115,1604927,297160,1271978,7615,180243,1594512,2800,1386495,2400,0,3076716,0,0,3103,435,7615,86196,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,F,1940-12-04,classic,1998-10-05
5367,2064,1997-08-26,83628,36,2323.0,C,54,POPLATEK MESICNE,1996-12-30,2322.7,0.0,0.0,0.0,0.0,2322.7,1996-12-30,1998-12-31,701757,5482.4765625,6095.661074604973,500,51781,26644.3515625,8394.16298096607,371345,54059,276353,2509,37168,362336,6500,293244,0,0,661795,0,0,0,285,2509,37168,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1977-09-23,No Card,
